PID,EntryNum,APIImageCaption,User Query,User Location,User Comments,User Trust,User Satisfaction,Coded Acc:Coverage,Coded Acc:Specificity,Coded Acc:Accuracy,Coded User Goal,Coded Lower Location,Coded Higher Location,Coded User Reaction to Result,Photo Properties,Photo Content,Photo Link
P11,21,a cat lying on its back,The coloring and description of the stuffed toy.,My bedroom,The app couldn't even recognize the toy as a squirrel.,1,1,2,1,1,identifyFeatures,"['Used in a familiar space', 'Used in a private space', 'Used indoors', 'Used at home']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken from above photo subject', 'Photo is clear']","['Animal', 'Recreational object', 'Semantic object', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P11_21_12_30_22.jpg
P11,22,a close up of a blue shirt,The color of the shirt.,My bedroom,A more detailed description of the shirt would have been better.,3,4,3,3,3,identifyFeatures,"['Used in a familiar space', 'Used in a private space', 'Used indoors', 'Used at home']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Suggestions for improvement']","['Photo is well-lit', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Photo subject not captured', 'Photo is clear', 'Close-up Photo']","['Clothing', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P11_22_12_30_22.jpg
P11,23,a bag of candy,The name and brand of the candy.,My dining room,It didn't give me what I was looking for.,3,2,3,3,3,identifyFeatures,"['Used in a familiar space', 'Used in a private space', 'Used indoors', 'Used at home']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is well-lit', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken from above photo subject', 'Photo subject is blurry', 'Close-up Photo']","['Containers', 'Food', 'Immobile object', 'Packaged item']",DiaryEntryData/DiaryEntryPhotos/P11_23_12_30_22.jpg
P15,1,a framed picture on a wall,Test photo,living room,"Basic description, more detail might be useful.",4,3,2,2,3,learnApplication,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Suggestions for improvement']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Photo is clear', 'Taken from below photo subject', 'Midrange Photo']","['Furniture', 'Hanging object', 'Decoration']",DiaryEntryData/DiaryEntryPhotos/P15_1_02_12_23.jpg
P15,2,a black tray with food on it,specificity of baked goods I just purchased,my kitchen,"description is not wrong, it is, indeed, a plate of food. I was hoping for a little more specificity",3,2,3,2,3,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Critique of result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken from above photo subject', 'Photo is clear', 'Close-up Photo']","['Food', 'Immobile object', 'Object on furniture', 'Furniture']",DiaryEntryData/DiaryEntryPhotos/P15_2_02_12_23.jpg
P15,3,a cat lying on the floor,testing description and level of detail.,bedroom entrance,Color or other details about appearance could be useful,4,5,3,2,3,learnApplication,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Suggestions for improvement']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken from above photo subject', 'Photo is clear', 'Midrange Photo']","['Animal', 'Styled floor', 'Immobile object', 'Object on ground']",DiaryEntryData/DiaryEntryPhotos/P15_3_02_13_23.jpg
P15,4,a building with a clock on it,Possible identification of things I might be aware of across the street.,Bus stop," based on my experience and residual vision is a vacant lot and the foothills in the distance. There is a tree and a car parked on the street. If there is a building with a clock, I feel like it is a very tiny part of the picture and very far away. either way, I feel that the AI has completely missed the content of the picture, probably identifying something that is not there, and missing things that are.",1,1,1,1,1,describeScene,"['Used at bus stop', 'Used in a familiar space', 'Used outdoors', 'Used in a public space']","Used in Travel Service Sites (bus stops, airports, etc.)","['Reaction to result', 'Critique of result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Overall Photo']","['Street object', 'Vehicle', 'Mobile object', 'Plants', 'Landscape', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P15_4_02_14_23.jpg
P15,5,a crosswalk in a crosswalk,what it would pick up at an intersection and testing landscape orientation.,in my neighborhood corner ,"I knew I was standing at an intersection, so crosswalk checks out. I’m not sure what crosswalk in a crosswalk means. also wondered if it would pick up any other objects, like the strip mall on the corner or the cars parked in the parking lot.",3,3,2,1,1,learnApplication,"['Used traveling', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Travel Service Sites (bus stops, airports, etc.)","['Reaction to result', 'Confused by result', 'Suggestions for improvement']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken from above photo subject', 'Photo is clear', 'Overall Photo']","['Street object', 'Immobile object', 'Building', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P15_5_02_15_23.jpg
P15,6,a palm tree in front of a building,"testing landscape mode, large urban Flora.",in my neighborhood corner ,"I mean, technically there are three palm trees, though the description is accurate and it picked up the building in the background, which I have not had great success with in other pictures.",4,5,2,2,2,learnApplication,"['Used traveling', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Travel Service Sites (bus stops, airports, etc.)","['Reaction to result', 'Positive reaction to result', 'Suggestions for improvement']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken from above photo subject', 'Photo is clear', 'Overall Photo']","['Plants', 'Immobile object', 'Building', 'Inconvenient to inspect by touch', 'Group of similar items']",DiaryEntryData/DiaryEntryPhotos/P15_6_02_15_23.jpg
P15,7,a parking lot with cars,Identifying different kinds of common building/structures.,in my neighborhood corner ,"It didn't catch the building/structure, though a generally fair assessment.",3,3,3,2,2,identifyFeatures,"['Used traveling', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Travel Service Sites (bus stops, airports, etc.)","['Reaction to result', 'Mixed reaction to result', 'Being forgiving of AI errors']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Overall Photo']","['Vehicle', 'Immobile object', 'Multiple objects of interest', 'Group of similar items', 'Building', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P15_7_02_18_23.jpg
P15,8,a walkway with flags,Testing indoor recognition.,Supermarket,"Grocery store aisle is generally a walkway, yes. Apparently patio umbrellas displayed on. Top of things are cases are interpreted as flags. Description implies some kind of outdoor setting and not a grocery store aisle full of freezer cases",2,2,2,1,1,learnApplication,"['Used at supermarket', 'Used in an unfamiliar space', 'Used indoors', 'Used in a public space']","Used in Retail Businesses (supermarkets, hair salons, etc.)","['Reaction to result', 'Critique of result', 'Mixed reaction to result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Overall Photo']","['Reflective Surface', 'Electronic device', 'Immobile object', 'Multiple objects of interest', 'Group of similar items']",DiaryEntryData/DiaryEntryPhotos/P15_8_02_18_23.jpg
P15,9,a group of tents with tables and boxes in front of them,curious about description of outdoor market.,Farmer's market,"again, always hoping for a slightly more granular level of description.",4,4,2,2,2,describeScene,"['Used at supermarket', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Retail Businesses (supermarkets, hair salons, etc.)","['Reaction to result', 'Mixed reaction to result', 'Suggestions for improvement']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Overall Photo']","['Furniture', 'Immobile object', 'Object on furniture', 'Group of similar items', 'Multiple objects of interest', 'Food', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P15_9_02_18_23.jpg
P15,10,a blue box with a screen,what kind of machine is humming here?,Farmer's market,"figured it was some kind of vending machine, guessing water based on the color.",2,3,3,2,2,identifySubject,"['Used at supermarket', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Retail Businesses (supermarkets, hair salons, etc.)","['Reaction to result', 'Pulling helpful details from inaccurate result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Midrange Photo']","['Electronic device', 'Reflective Surface', 'Immobile object', 'Object on ground', 'Text']",DiaryEntryData/DiaryEntryPhotos/P15_10_02_18_23.jpg
P15,11,a blue box with a screen,"whether or not, it would identify plants.",Market,Not even close,2,3,1,1,1,learnApplication,"['Used at supermarket', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Retail Businesses (supermarkets, hair salons, etc.)","['Reaction to result', 'Negative reaction to result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Midrange Photo']","['Inconvenient to inspect by touch', 'Immobile object', 'Plants', 'Furniture', 'Object on furniture', 'Inconvenient to inspect by touch', 'Multiple objects of interest', 'Group of similar items']",DiaryEntryData/DiaryEntryPhotos/P15_11_02_18_23.jpg
P15,12,diagram,identification of moderately outdated technology in public spaces.,Outside,"I can see how it came to that description, though it's not really useful.",1,1,2,1,1,identifySubject,"['Used traveling', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Travel Service Sites (bus stops, airports, etc.)","['Reaction to result', 'Being forgiving of AI errors', 'Critique of result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Midrange Photo']","['Hanging object', 'Signage', 'Immobile object', 'Electronic device', 'Street object', 'Text']",DiaryEntryData/DiaryEntryPhotos/P15_12_02_18_23.jpg
P15,13,a black box with a screen and a box with a sign on it,Large landscape description,Park,Definitely in a grassy park with a lot of trees,2,2,3,3,3,describeScene,"['Used at a park', 'Used in an unfamiliar space', 'Used outdoors', 'Used in a public space']","Used in Recreational/Leisure Areas (restaurants, parks, historical sites, etc.)","['Reaction to result', 'Positive reaction to result']","['Photo is well-lit', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken at an eye level photo subject', 'Photo is clear', 'Overall Photo']","['Plants', 'Immobile object', 'Landscape', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P15_13_02_19_23.jpg
